lag,lead_media,lag_media,influence,p
-1,17,50,-0.0028254979149581897,0.9048640438965407
-1,17,64,-0.12875529897519464,1.663272152875141e-10
-1,17,66,-0.05768372323809626,1.7690226113818038e-8
-1,17,68,-0.01647229041183246,0.3275083307364357
-1,17,73,0.023810500516987226,0.3647340055209828
-1,17,103,-0.03717772702055481,0.17262682706925253
-1,17,136,-0.14722844927440248,9.943904104299698e-12
-1,17,215,-0.026732179687775404,0.2984535634192934
-1,17,258,-0.07385046191362961,1.947616816479447e-6
-1,17,275,-0.15754220540268835,4.1859813188663386e-5
-1,17,394,-0.16043359044755143,1.163152746964584e-7
-1,17,410,0.014330680163760795,0.5533571374825035
-1,17,435,-0.11497512110496622,2.250842617554048e-8
-1,17,441,-0.018699983978975137,0.1995028756726506
-1,17,449,-0.05358872983406622,2.2985197056535892e-4
-1,17,467,-0.06274292006894919,0.0020583304986634045
-1,17,490,-0.1813905246895582,3.9891189657727023e-19
-1,17,537,-0.2040853478640406,6.61225400602707e-8
-1,17,624,-0.05512290418816908,9.909191789583776e-6
-1,17,625,-0.1744355269835736,1.994810143266427e-16
-1,17,650,-0.08064928159345708,1.1186417207407476e-6
-1,17,680,0.0018907017702686254,0.9299889488998392
-1,17,684,-0.046103376601617396,9.479584627768926e-7
-1,17,688,-0.22443813673964444,7.189648786399273e-23
-1,17,694,-0.18839084916932483,5.740655344998018e-16
-1,17,696,-0.08129662855651118,8.282145902898763e-5
-1,17,750,-0.07849953419415846,8.299788499522916e-9
-1,17,777,-0.015446179404936195,0.5481360615152909
-1,50,17,-0.011907469107923504,0.5203420404235835
-1,50,64,-0.08166177499398942,1.7180691118431756e-7
-1,50,66,0.005682581319970274,0.527618226836118
-1,50,68,0.027751340685134487,0.032773413782971376
-1,50,73,-0.02033418001252037,0.2545522435613438
-1,50,103,0.026486877524955946,0.25930180242395784
-1,50,136,-0.07355342960346357,1.3409062842696312e-6
-1,50,215,-0.034485004920180924,0.05992594395772863
-1,50,258,-0.026372677921992122,0.04784651564011976
-1,50,275,-0.07993997698570947,0.0025442484374191793
-1,50,394,-0.10947357120410077,8.569393016613743e-7
-1,50,410,0.004830839803492453,0.8004849784183342
-1,50,435,-0.01092702297935259,0.5970229563805081
-1,50,441,0.018351535910517903,0.15127961363901526
-1,50,449,-0.01269191784430979,0.2596728171724454
-1,50,467,0.023801961163995675,0.1912820676850753
-1,50,490,-0.13044618631669966,8.743409356549275e-16
-1,50,537,-0.10612859880870848,1.258031709492945e-5
-1,50,624,0.10604656874891408,2.784047445175394e-9
-1,50,625,-0.14264167391973961,4.3167564395040386e-19
-1,50,650,0.019463283461224817,0.19951518577007543
-1,50,680,-0.0012418514523621338,0.9456309915732213
-1,50,684,0.01096249871099789,0.18434212565799699
-1,50,688,-0.06520563221784963,0.0013174763050732498
-1,50,694,-0.1305879989622443,2.4230844256973975e-13
-1,50,696,-0.04963313382072296,0.0037073517933938526
-1,50,750,0.05135171075349502,0.0030461116876430534
-1,50,777,-0.0318091446949877,0.09033084430722754
-1,64,17,0.03564607115197898,0.006042072867598132
-1,64,50,-0.023209723841102464,0.025853084777358183
-1,64,66,0.010917627231878429,0.06592535558807286
-1,64,68,-0.003349913319898478,0.681435837208745
-1,64,73,0.03781570878303873,0.002534746837464314
-1,64,103,0.022159773661830782,0.07579039398479848
-1,64,136,0.12703281044127884,4.841991327563998e-19
-1,64,215,0.09312822635498394,2.5769692240903246e-11
-1,64,258,0.036114632759762434,6.4603555168031e-5
-1,64,275,0.17201889417878163,1.228798555013764e-11
-1,64,394,0.1190802929128135,2.1958569162854533e-12
-1,64,410,0.02397862279638636,0.02743517204919283
-1,64,435,0.03645898904464503,0.005800112082298362
-1,64,441,0.01792645577485129,0.01616251517452275
-1,64,449,0.017492764232193533,0.02773373063854495
-1,64,467,0.030234619886734884,0.0019396579281300923
-1,64,490,0.11280119656865673,3.0359543451185033e-16
-1,64,537,0.1399145693963658,1.224537850367856e-6
-1,64,624,-0.0017850506089608124,0.8026363538371093
-1,64,625,0.13038007088161074,1.6190873644319282e-20
-1,64,650,0.0065833385010352135,0.4994942284946444
-1,64,680,0.021244937272369695,0.03966465163539171
-1,64,684,0.008228260480205118,0.10255021230373934
-1,64,688,0.07208134152135769,3.146554367478742e-8
-1,64,694,0.18504336936030721,6.872770532295365e-26
-1,64,696,0.041418198685523,4.316278676680313e-4
-1,64,750,-0.009051094505846098,0.21063742641419544
-1,64,777,0.013765342024974602,0.35055628793425975
-1,66,17,-0.17731759303623468,0.0017172721758914535
-1,66,50,0.012995953083273561,0.7592312069840161
-1,66,64,-0.10226996675881456,0.0071348696443890225
-1,66,68,0.05352554526487205,0.1452248390295768
-1,66,73,-0.11619295674568016,0.020413266721459548
-1,66,103,-0.06695623742572013,0.1775335148292099
-1,66,136,-0.12682868897059235,0.0015000838108991962
-1,66,215,-0.1475166089112629,8.181563288406966e-4
-1,66,258,-0.028366944704995678,0.4207839914460756
-1,66,275,-0.15501686400956233,0.021708690029830644
-1,66,394,-0.19981589021480456,3.069099147227563e-4
-1,66,410,-0.13069741387496395,0.0035258366092041334
-1,66,435,0.0035422055698462527,0.9348861713507135
-1,66,441,0.012444883456627883,0.7039052139992342
-1,66,449,-0.02324964858937567,0.48654316277915144
-1,66,467,-0.037582709005165124,0.3756319593500056
-1,66,490,-0.16715566511913876,3.863563250557978e-5
-1,66,537,-0.028743897105606403,0.6831663808534509
-1,66,624,-0.009287989890869153,0.7616642082145921
-1,66,625,-0.1893902576740876,9.559504258336525e-7
-1,66,650,0.029347966379955147,0.4888545587510339
-1,66,680,-0.05236748767981567,0.24700880378774642
-1,66,684,0.08407324618166069,3.3490289178154394e-4
-1,66,688,-0.024018023210490347,0.6374241971240091
-1,66,694,-0.199300565888674,1.3778018476980482e-5
-1,66,696,-0.08173314264440959,0.04808139148290368
-1,66,750,0.03967038803578314,0.27103834671112953
-1,66,777,-0.17385132054590746,0.01086729479940984
-1,68,17,-0.015995798132739297,0.4661384798928224
-1,68,50,0.0105166213699967,0.5563812880823898
-1,68,64,-0.06505936187518489,8.087410231162776e-4
-1,68,66,0.003780856525886608,0.7099441332063138
-1,68,73,-0.015023532512364775,0.5077480183510972
-1,68,103,-0.034511702963941134,0.12092403468790643
