lag,lead_media,lag_media,influence,p
-1,17,50,0.047218794525425725,0.16509413284307578
-1,17,64,-0.002319700507441842,0.9360881566703587
-1,17,66,-0.04877977477188469,0.024190768952495115
-1,17,68,-0.02723026791256227,0.4482473231410523
-1,17,73,0.030458636964385596,0.3650373801218738
-1,17,103,0.005209762388618836,0.8666935096884805
-1,17,136,-0.0586136330764891,0.009726815747618996
-1,17,215,0.0038015600674533665,0.8730229341574294
-1,17,258,-0.025838382849858125,0.34824309237378404
-1,17,275,-0.013352366215270542,0.7438932362591262
-1,17,394,-0.03452830151665034,0.14017033552301805
-1,17,410,0.013378842825437139,0.58944284981415
-1,17,435,-0.0099902419251307,0.7694794202139374
-1,17,441,-0.03905002589145373,0.0676941701976982
-1,17,449,-0.01215579093570234,0.5992818187301894
-1,17,467,-0.049577097767652574,0.05475431904172497
-1,17,490,-0.05773745556438558,8.658681657447286e-6
-1,17,537,-0.09515140723847443,0.05385553473492314
-1,17,624,-0.003982596524021914,0.8387657982151745
-1,17,625,-0.025107383427967072,0.08337397464514912
-1,17,650,-0.041731633659848964,0.15195064353551133
-1,17,680,0.0034621650101689465,0.9092192516371369
-1,17,684,-0.008469798227840861,0.6725943783217057
-1,17,688,-0.08585728118026105,0.010991124298372663
-1,17,694,-0.02365314795618763,0.18443722176178245
-1,17,696,0.0017822375965136003,0.9471602461293105
-1,17,750,-0.041824143346488145,0.057320528497224736
-1,17,777,0.06246666452665295,0.11075110672879669
-1,50,17,0.02627068426673939,0.3133615088935343
-1,50,64,-0.051110846336284266,0.003241041058244275
-1,50,66,-0.05074940130389508,0.001158011233270535
-1,50,68,0.017716022785947097,0.5582279006175073
-1,50,73,-0.0132137193695902,0.57300874223617
-1,50,103,-0.004819244409028711,0.8253312299968374
-1,50,136,-0.06168803411094978,3.1822675199303654e-4
-1,50,215,0.007978578119462352,0.6576508560754148
-1,50,258,-0.02854676621205011,0.1491571616353315
-1,50,275,-0.04692945241192261,0.05172504963067794
-1,50,394,-0.03708754409116183,0.02658679080505552
-1,50,410,-8.30312581550403e-4,0.9629784004667055
-1,50,435,-0.02522662492726731,0.31917699303930336
-1,50,441,-0.03208507950786973,0.049458577896229344
-1,50,449,-0.04950253925541793,0.003402731549655831
-1,50,467,-0.01783632589910129,0.37577438476989666
-1,50,490,-0.03562633047749947,0.0010041966378797024
-1,50,537,-0.0453843786287884,0.16153100640337956
-1,50,624,0.05615639960667523,8.710346792890248e-4
-1,50,625,-0.02937277088106699,0.006346913996166983
-1,50,650,-0.0669183696380446,0.002796834123678716
-1,50,680,-0.047784223311960826,0.035582974232930956
-1,50,684,-0.005965890032061288,0.7255767378140896
