lag,lead_media,lag_media,influence,p
1,17,50,0.04417289349606416,0.029041252532104864
1,17,64,6.434297665548136e-4,0.9708208731133163
1,17,66,-0.012599824072483664,0.27307188614119654
1,17,68,0.029210725844734692,0.08278295398964353
1,17,73,0.13464474715408317,2.614631048416068e-8
1,17,103,0.1321456515363029,3.6485818669411966e-8
1,17,136,-0.0010571846847661495,0.9556628199168626
1,17,215,0.131084260316639,2.780949615564749e-9
1,17,258,0.01590628413560796,0.33115377077007446
1,17,275,-0.0043442780496869265,0.9160837136890191
1,17,394,0.026310927610171637,0.32771608555657383
1,17,410,0.1286005549145649,1.978862372284427e-8
1,17,435,0.03852321033503483,0.07794127369312144
1,17,441,0.07377011428498699,1.3126590041745734e-7
1,17,449,0.026469984943851086,0.06397244503804324
1,17,467,0.028934086924116705,0.11880271186287492
1,17,490,-0.053805202168356867,0.006230884593538021
1,17,537,-0.12839273483674046,0.003993689949364974
1,17,624,-0.014447052962388306,0.24356972331912685
1,17,625,-0.04267536932012528,0.020249411179415498
1,17,650,0.06234199219845113,5.714806503818925e-4
1,17,680,0.08625887900447302,6.957077211584385e-6
1,17,684,-0.02068619925634828,0.028500741868731576
1,17,688,-0.07720611224758687,1.0294400387911816e-4
1,17,694,-0.05523045898519338,0.011843248696345414
1,17,696,0.046699966993535715,0.007460641567228033
1,17,750,0.023551952127274907,0.06293670139662395
1,17,777,0.021989990567805987,0.41963666513820097
1,50,17,0.024849741804783318,0.11425603924876063
1,50,64,-0.07396892140369907,1.9816234560223796e-10
1,50,66,0.006489160311853239,0.3716771486912147
1,50,68,0.02566864339502253,0.012237025460177485
1,50,73,0.013531525389695188,0.2695036219067845
1,50,103,0.007329054427422581,0.6444597465377161
1,50,136,-0.08339467935339283,9.633367961092097e-12
1,50,215,-0.0432466900533372,0.0019167674864062347
1,50,258,-0.026078283285054203,0.017329078258479045
1,50,275,-0.03437575768874603,0.3545087527738203
1,50,394,-0.11512045114305051,8.565864718393035e-12
1,50,410,0.0027740879765675705,0.8246035182151638
1,50,435,-0.009328298564876221,0.51430376867411
1,50,441,0.0244639521145279,0.00783148671041094
1,50,449,0.0018764174917290822,0.8436130403099251
1,50,467,0.02812854809357963,0.03134753243932697
1,50,490,-0.08163094316505255,2.7093189868498776e-10
1,50,537,-0.145764905488387,5.395333074176109e-10
1,50,624,0.13602545557303591,1.1971238795193136e-21
1,50,625,-0.10144975535534279,2.07855320315411e-17
1,50,650,0.025490585624094324,0.06639159750207115
1,50,680,-0.0015660454961217418,0.8913713402819264
1,50,684,0.02101776551960876,0.006810217368908054
1,50,688,-0.07630278713629178,3.68208608075599e-8
1,50,694,-0.12256754240587928,3.0528591325274955e-18
1,50,696,-0.027086464910914983,0.01843979366279785
1,50,750,0.057682826384154354,3.316854052448531e-9
1,50,777,-0.005576640450135354,0.7753949139495858
1,64,17,-0.029087515494254573,0.013069551459650015
1,64,50,-0.062091502529941146,8.22202758546583e-9
1,64,66,-0.010238091207144953,0.07016197657026522
1,64,68,-0.020701178776116682,0.02172793772925299
1,64,73,-0.04238042250962123,9.551681438882877e-5
1,64,103,-0.0432824268044073,1.5848098270677396e-4
1,64,136,0.10548954391246362,5.1165682580033133e-17
1,64,215,0.04219159064895595,7.675259230473877e-4
1,64,258,-0.007029949440666694,0.3906398846260658
1,64,275,0.13548542250929865,4.282643720088364e-7
1,64,394,0.007513394623605997,0.6157268817046029
1,64,410,-0.049634512896835535,5.272996604773392e-7
1,64,435,0.022869271341812623,0.08464650286506638
1,64,441,-0.005452963940047608,0.4574237890507974
1,64,449,-0.03312031635237899,1.377313310309059e-5
1,64,467,-0.026347753013815763,0.004634811332432754
1,64,490,0.03525746636108149,0.005380370393865849
1,64,537,0.11737713191974247,4.3086189480473704e-5
1,64,624,-0.042083036179016736,2.524275174381823e-9
1,64,625,0.03748100746396426,0.0023534088270475493
1,64,650,-0.025982179829483202,0.0036337031558228263
1,64,680,-0.02649704337141877,0.0036794084905169755
1,64,684,-0.02041971449403843,2.4209940253655014e-4
1,64,688,-3.8235700673230823e-4,0.9764129489488435
1,64,694,0.11472984146795985,1.7088107004744424e-14
1,64,696,-0.016956250516106074,0.0800711252734854
1,64,750,-0.02145100733232004,0.003814101557748737
1,64,777,0.002401819459674364,0.8603414075988775
1,66,17,-0.07475588677033929,0.051939481729362365
1,66,50,0.07242428232216386,0.05551947319331141
1,66,64,-0.06882026861527621,0.03443559151814724
1,66,68,0.08476523817602463,0.032912421058651206
1,66,73,0.02944616155091198,0.4266873368607452
1,66,103,0.03819325131528961,0.34941082730499806
1,66,136,-0.08895633088572011,0.003407343936232526
1,66,215,-0.1406400528208162,7.511182840469985e-5
1,66,258,-0.004298400995263894,0.8908602306833492
1,66,275,-0.06913656015504051,0.26794898954109686
1,66,394,-0.07895802570387389,0.07883227804032118
1,66,410,-0.04704056696334247,0.1891992383723759
1,66,435,-0.029511969239764766,0.4559082804220713
1,66,441,0.06221747135919289,0.0216191182175049
1,66,449,0.0012917943154913437,0.9667533552320624
1,66,467,0.024712198310070353,0.4497543096391863
1,66,490,-0.057758476299207905,0.09122640824344631
1,66,537,-0.09475299278091544,0.22620697099506984
1,66,624,0.038149901288006126,0.21456013512487374
1,66,625,-0.022441489093930074,0.46728710433577647
1,66,650,0.04035090617185722,0.3288262039709311
1,66,680,-0.003438471640393945,0.91881774944194206
1,66,684,0.07537487496608111,8.392710074419012e-4
1,66,688,0.008061310721805763,0.8454504137473945
1,66,694,-0.08495502173842914,0.029314824298999363
1,66,696,-0.053835868112320925,0.0911769859008621
1,66,750,0.06445217601008922,0.03152070249984416
1,66,777,-0.1153056163458839,0.04298745316347024
1,68,17,0.01041941313266512,0.5855161462230158
1,68,50,0.04655516276740084,0.011813163556800043
1,68,64,-0.029566146171934128,0.051006064668213114
1,68,66,0.019144956062744595,0.03824829042974855
1,68,73,0.03080544462633669,0.08393007300937172
1,68,103,0.03266213965655128,0.09892945824948764
1,68,136,-0.030096350669891338,0.07341014251379832
1,68,215,-0.03316484512770058,0.04698986756874397
1,68,258,0.027472604591042452,0.06881931386921229
1,68,275,-0.009062054376510364,0.7904726216277134
1,68,394,-0.07111396483818452,4.0371378309055767e-4
1,68,410,0.004109621851353544,0.8127858824045728
1,68,435,-0.008578511540373817,0.6269696069865074
1,68,441,0.030285209892254427,0.007138333671295447
1,68,449,-0.022010023122109566,0.09893345068503734
1,68,467,0.023693017841065353,0.16775236441614097
1,68,490,-0.06409183474157307,7.236341329762319e-5
1,68,537,-0.12852160771875998,9.28161548585031e-5
1,68,624,0.023405430936497437,0.036307959985421585
1,68,625,-0.055355926224552515,2.66941360537932e-4
1,68,650,0.06414932442646683,5.154555221772008e-4
1,68,680,0.0326920395704981,0.047777950068256934
1,68,684,0.009377904673951989,0.31562755466712317
1,68,688,-0.035481497484301405,0.07436829128440693
1,68,694,-0.05899549114330727,4.4118911107161136e-4
1,68,696,0.0020737898794594965,0.8896161667265323
1,68,750,0.020273992604413895,0.10542250088795602
1,68,777,-0.031223341772232686,0.1939709567000918
1,73,17,0.12628803128940144,7.226530331302927e-7
1,73,50,-0.007208644425166439,0.7186218243156592
1,73,64,-0.031386947879284574,0.09419298725062399
1,73,66,-0.014745495739598885,0.17318192351859277
1,73,68,0.01931661272911141,0.28858044679074607
1,73,103,0.07237244413783349,0.002128845266001611
1,73,136,-0.016511774616932616,0.3800393782296464
1,73,215,0.05329660834184113,0.011976226915306566
1,73,258,0.006352880252818112,0.6829858879280775
1,73,275,0.03304585037028551,0.4625105952872248
1,73,394,-0.06739976198525616,0.015998270578516365
1,73,410,0.08034689422709755,7.932300054600114e-5
1,73,435,-0.020766957232477897,0.3515914023839609
1,73,441,0.05067815623348872,9.214628918059467e-5
1,73,449,1.3474811459118533e-4,0.9918525799434685
1,73,467,0.03051922639622246,0.09894558942673333
1,73,490,-0.06777924284044987,0.001332902363196449
1,73,537,0.007190825908893862,0.8621998474016739
1,73,624,-0.034843923004158325,0.005955472973986155
1,73,625,-0.0674022946084469,3.692825684068422e-4
1,73,650,0.01317667936286465,0.4619277286944491
1,73,680,0.07246740790292311,1.2801171386852043e-4
1,73,684,-0.02137062711330254,0.019705213278479745
1,73,688,-0.07922649586021197,1.778867106486607e-4
1,73,694,-0.08629312997411348,7.333392099117449e-5
1,73,696,0.01852835314109026,0.306178426309192
1,73,750,0.005649823595137483,0.6645635671955066
1,73,777,-0.003838633906354114,0.8772970022525215
1,103,17,0.079751572528121,1.0217221656839596e-4
1,103,50,0.09187834825514148,2.0089725329835922e-7
1,103,64,-0.055460031215988435,7.518348004591592e-4
1,103,66,0.011178971995852226,0.1919748259309573
1,103,68,0.013691243550240767,0.3340199115975395
1,103,73,0.06830763802948164,5.615163117977966e-4
